,codigo,nome,cidade,estado,populacao,popAte9,popDe10a14,popDe15a19,popDe20a24,popDe25a34,popDe35a49,popDe50a59,popMaisDe60,domiciliosA1,domiciliosA2,domiciliosB1,domiciliosB2,domiciliosC1,domiciliosC2,domiciliosD,domiciliosE,rendaMedia,faturamento,potencial,total_domicilios,label
187,35503013,Brás,São Paulo,SP,11768,0.0933888511217,0.0501359619307,0.0791978246091,0.0688307273963,0.173606390211,0.234194425561,0.144374575119,0.156271244052,0.0,0.0262237762238,0.191215034965,0.281468531469,0.224213286713,0.120410839161,0.027972027972,0.128496503497,2409.0,880179.6875,Medio,4576,1
192,355030165,Cachoeirinha,São Paulo,SP,80996,0.115956343523,0.0568546594894,0.0882636179564,0.0732011457356,0.157550990172,0.227418637957,0.129574299965,0.1511803052,0.0,0.0224113580614,0.168029435814,0.216866126515,0.231769865458,0.197911246562,0.0369062662603,0.126105701331,2224.0,863434.75,Alto,26906,1
197,355030241,Cangaíba,São Paulo,SP,50281,0.0997991288956,0.052445257652,0.0824168174857,0.0728903561982,0.142817366401,0.227839541775,0.134225651837,0.187565879756,0.0,0.00946465542739,0.157290742384,0.224312333629,0.225732031943,0.207867494824,0.0471458148477,0.128186926945,2048.0,838654.0625,Alto,16905,1
204,35503091,Casa Verde Alta,São Paulo,SP,77356,0.105706086147,0.0504421117948,0.0808728476136,0.0721598841719,0.151778788976,0.215122291742,0.139148870159,0.184769119396,0.0,0.0326978625072,0.170460234932,0.21721548238,0.2187945311,0.170922395532,0.0443674176776,0.145542075871,2297.0,957753.0625,Alto,25965,1
213,355030194,Cidade Ademar,São Paulo,SP,60283,0.092812235622,0.0465471194201,0.0764228721198,0.0700860939237,0.156113663885,0.227410712805,0.1410845512,0.189522751024,0.00836257028885,0.0530590666603,0.185658672562,0.188061710001,0.213678089105,0.122554909405,0.0372470803095,0.191377901668,6429.0,1120463.25,Alto,20807,1
228,355030152,Emissário,São Paulo,SP,4099,0.111978531349,0.0458648450842,0.0780678214199,0.0636740668456,0.181995608685,0.25445230544,0.109294949988,0.154671871188,0.0312899106003,0.0683269476373,0.182630906769,0.176883780332,0.14687100894,0.128991060026,0.0434227330779,0.221583652618,3382.0,959009.5,Baixo,1566,1
248,355030169,Horto Florestal,São Paulo,SP,6843,0.100102294315,0.0515855618881,0.0813970480783,0.0664913049832,0.146719275172,0.250621072629,0.133421014175,0.169662428759,0.0154320987654,0.0410052910053,0.204144620811,0.22442680776,0.194003527337,0.130070546737,0.0440917107584,0.146825396825,3157.0,931421.4375,Baixo,2268,1
277,355030154,Jardim Domingos,São Paulo,SP,53988,0.0981143957917,0.0464732903608,0.0721827072683,0.0648477439431,0.150829814033,0.228995332296,0.138901237312,0.199655478995,0.0211668070767,0.0617628475147,0.199189132266,0.205191659646,0.200821398484,0.146745998315,0.0295914069082,0.135530749789,3113.0,1105600.375,Alto,18992,1
284,355030216,Jardim Maria Do Carmo,São Paulo,SP,41379,0.12687595157,0.0559704197781,0.0916406873052,0.0894415041446,0.19918316054,0.211097416564,0.109717489548,0.11607337055,0.00695369137446,0.0559994081965,0.191152537358,0.157123834887,0.16814617547,0.149800266312,0.0454948956946,0.225329190709,2558.0,873775.5625,Alto,13518,1
291,35503065,Jardim Providência,São Paulo,SP,22845,0.108645217772,0.0481505799956,0.0752462245568,0.0667542131757,0.160210111622,0.206347121909,0.136572554169,0.1980739768,0.0264322751992,0.0528645503984,0.198178828886,0.160870115088,0.181231819906,0.149993676489,0.0302263816871,0.200202352346,3120.0,1089673.125,Medio,7907,1
303,3550306,Ladeira Da Memória,São Paulo,SP,23949,0.0593344189737,0.026890475594,0.0495636561026,0.0760365777277,0.197503027266,0.252536640361,0.142469414172,0.195665789803,0.0,0.0338369531004,0.1636764243,0.262354422411,0.220491029273,0.164384639597,0.0288794460183,0.126377085301,2360.0,886732.25,Medio,12708,1
310,3550308,Luz,São Paulo,SP,17304,0.0915395284327,0.0423601479427,0.0762251502543,0.0778432732316,0.168804900601,0.221509477577,0.131588072122,0.190129449838,0.0,0.030648267009,0.193677792041,0.237163029525,0.219833119384,0.104139922978,0.0253530166881,0.189184852375,2370.0,932923.1875,Medio,6232,1
319,35503062,Moinho Velho,São Paulo,SP,43145,0.086730791517,0.0410708077413,0.0661953876463,0.063738556032,0.163495190636,0.222065129215,0.139436782941,0.21726735427,0.0121144693739,0.0328203226405,0.207305766735,0.217751406144,0.182211508746,0.144322887694,0.0265158538847,0.176957784783,2921.0,1013232.25,Alto,16179,1
324,35503051,Oratório,São Paulo,SP,30230,0.0818061528283,0.0390671518359,0.0643731392656,0.0589811445584,0.138637115448,0.221204101886,0.143996030433,0.251935163745,0.0239553314121,0.057726945245,0.196325648415,0.197136167147,0.168858069164,0.138058357349,0.0259365994236,0.192002881844,3694.0,1132054.0,Alto,11104,1
344,3550301,Parque Dom Pedro,São Paulo,SP,8674,0.0923449388979,0.0487664284067,0.0918837906387,0.0858888632695,0.18526631312,0.278533548536,0.105026516025,0.112289601107,0.0,0.0104895104895,0.11451048951,0.198135198135,0.303321678322,0.152389277389,0.0276806526807,0.193473193473,1816.0,825797.75,Baixo,3432,1
352,35503093,Parque Peruche,São Paulo,SP,57407,0.10592784852,0.0502900343164,0.0770289337537,0.0710366331632,0.151897852178,0.209747940147,0.134129984148,0.199940773773,0.0,0.0394514767932,0.156012658228,0.206540084388,0.239662447257,0.160390295359,0.0378164556962,0.160126582278,2303.0,938474.5,Alto,18960,1
372,35503032,Quarta Parada,São Paulo,SP,7515,0.0714570858283,0.0357950765136,0.0626746506986,0.0653359946773,0.149833666001,0.193479707252,0.144244843646,0.277178975383,0.0167455405897,0.05387695668,0.219876228613,0.241718238078,0.18165271205,0.148889697852,0.0141973061522,0.123043319985,3270.0,952616.6875,Baixo,2747,1
378,355030223,Rio Pequeno,São Paulo,SP,79567,0.114720927017,0.0542812975228,0.0828609850818,0.0779594555532,0.171817462013,0.224263827969,0.122814734752,0.151281310091,0.0108976727004,0.051274473587,0.193239748799,0.151052826007,0.207277428888,0.185592907277,0.0493535278907,0.15131141485,2690.0,862141.625,Alto,27070,1
382,35503059,Sacomã,São Paulo,SP,131007,0.11824558993,0.0555619165388,0.0858580075874,0.0708206431717,0.158815941133,0.238117047181,0.129565595732,0.143015258727,0.0,0.0286666666667,0.163555555556,0.194311111111,0.218155555556,0.168444444444,0.0539777777778,0.172888888889,2191.0,845392.125,Alto,45000,1
383,35503028,Santa Cecília/Campos Elísios,São Paulo,SP,41173,0.0665970417507,0.0291938891992,0.0586549437738,0.0798581594734,0.187962985452,0.234838364948,0.143370655527,0.199523959877,0.0160312609589,0.0467411452332,0.184008817194,0.223235308852,0.210410300085,0.138570211913,0.0332147687992,0.147788186965,3300.0,1132039.75,Alto,19961,1
384,35503050,Santa Clara,São Paulo,SP,34523,0.0849288879877,0.0411899313501,0.070619586942,0.0605683167743,0.13385279379,0.217304405758,0.149378675086,0.242157402312,0.00516901870692,0.0407778142435,0.186412865113,0.179356744339,0.22325237939,0.142845421726,0.0461929766984,0.175992779783,2419.0,972956.3125,Alto,12188,1
391,35503060,São João Climaco,São Paulo,SP,42020,0.102237029986,0.0484293193717,0.0759400285578,0.069324131366,0.15640171347,0.225130890052,0.137696335079,0.184840552118,0.000202483801296,0.0236231101512,0.185272678186,0.231708963283,0.264241360691,0.176363390929,0.0374595032397,0.0811285097192,2389.0,927966.0,Alto,14816,1
392,35503056,São Lucas,São Paulo,SP,31381,0.0893852968357,0.0440712533061,0.0688314585259,0.0667601414869,0.143908734585,0.214429113158,0.146999776935,0.225614225168,0.0,0.0313092123071,0.157628800866,0.220517910313,0.21988631237,0.165749345845,0.0315798971398,0.173328521159,2222.0,982711.375,Medio,11083,1
401,355030177,Tiquatira,São Paulo,SP,43746,0.0901796735702,0.042541032323,0.0669775522333,0.0630914826498,0.14314451607,0.228226580716,0.144378914644,0.221460247794,0.0,0.0316770577492,0.216890232382,0.23263429687,0.236349896089,0.140311102714,0.0308583663959,0.111279047799,2598.0,1014014.0625,Alto,15879,1
402,355030233,Tremembé,São Paulo,SP,22181,0.087191740679,0.0474279789009,0.0749289932825,0.0627564131464,0.128623596772,0.219782696903,0.152112168072,0.227176412245,0.0256578947368,0.085,0.198026315789,0.212894736842,0.204868421053,0.125526315789,0.0343421052632,0.113684210526,3478.0,1147694.5,Medio,7600,1
405,35503030,Várzea Da Barra Funda,São Paulo,SP,4830,0.11801242236,0.0496894409938,0.0726708074534,0.060248447205,0.155279503106,0.250103519669,0.119047619048,0.174948240166,0.02442002442,0.0634920634921,0.167887667888,0.210012210012,0.202686202686,0.112942612943,0.0360195360195,0.18253968254,2949.0,946487.25,Baixo,1638,1
407,35503054,Vila Alpina,São Paulo,SP,68323,0.0933214290942,0.0447579877933,0.0728012528724,0.068410344979,0.152115685787,0.221931121292,0.143597324473,0.20306485371,0.0,0.0419836459054,0.158008217729,0.212399821,0.228631870144,0.181359586673,0.0421056913877,0.135511167162,2332.0,980554.75,Alto,24581,1
415,355030107,Vila Carrão,São Paulo,SP,44410,0.0854987615402,0.0437288898897,0.0711776626886,0.0639945958118,0.133596036929,0.216505291601,0.148547624409,0.236951137131,0.0153786002867,0.0340805421608,0.188583344194,0.198814023198,0.246253095269,0.153916329988,0.0330379251922,0.129936139711,2822.0,987666.625,Alto,15346,1
419,35503058,Vila Ema,São Paulo,SP,46957,0.103264688971,0.0460208275656,0.0717677875503,0.0642715676044,0.147837383138,0.234171688992,0.135400472773,0.197265583406,0.0,0.0242246283722,0.212271364776,0.218144001958,0.244203829449,0.148712301951,0.0422707530434,0.11017312045,2458.0,886908.25,Alto,16347,1
423,355030180,Vila Guilhermina,São Paulo,SP,42875,0.101387755102,0.0501924198251,0.0751486880466,0.0688513119534,0.149690962099,0.222880466472,0.139428571429,0.192419825073,0.0,0.018391904827,0.167646656639,0.229317653494,0.226446054971,0.18973061671,0.031587583755,0.136879529605,2203.0,965497.75,Alto,14626,1
425,355030172,Vila Gustavo,São Paulo,SP,48292,0.0844446285099,0.0399652116293,0.0706535243933,0.066449929595,0.142756564234,0.211877743726,0.153317319639,0.230535078274,0.00365704997968,0.0376153712196,0.238172635978,0.233006327277,0.195158762408,0.139142044465,0.0335519823533,0.119695826319,2774.0,1107908.25,Alto,17227,1
427,35503040,Vila Independência,São Paulo,SP,8965,0.114668153932,0.0481873954267,0.077858337981,0.0731734523146,0.18773006135,0.211489124373,0.114668153932,0.172225320692,0.00722238940716,0.0493529942823,0.187782124586,0.22208847427,0.221185675594,0.150466445983,0.051459524526,0.110442371351,2833.0,899250.3125,Baixo,3323,1
429,355030101,Vila Isolina Mazzei,São Paulo,SP,48825,0.0944598054275,0.044178187404,0.0698207885305,0.0640450588838,0.148469022017,0.218740399386,0.14140296979,0.218883768561,0.0,0.0699276410999,0.220492040521,0.229117221418,0.203531114327,0.1297829233,0.0361215629522,0.111027496382,2927.0,1112389.625,Alto,17275,1
431,355030153,Vila Jaguará,São Paulo,SP,26631,0.0943261612407,0.0459614734708,0.0709323720476,0.0664263452368,0.147985430513,0.216214186474,0.145732417108,0.212421613909,0.0,0.0325087565674,0.196584938704,0.226576182137,0.235442206655,0.167250437828,0.0430166374781,0.0986208406305,2502.0,949436.5625,Medio,9136,1
