,codigo,nome,cidade,estado,populacao,popAte9,popDe10a14,popDe15a19,popDe20a24,popDe25a34,popDe35a49,popDe50a59,popMaisDe60,domiciliosA1,domiciliosA2,domiciliosB1,domiciliosB2,domiciliosC1,domiciliosC2,domiciliosD,domiciliosE,rendaMedia,faturamento,potencial,total_domicilios,label
160,355030251,A. E. Carvalho,São Paulo,SP,94034,0.134717229938,0.0728778952294,0.104600463662,0.0796201373971,0.154571750643,0.229161792543,0.112703915605,0.111746814982,0.0,0.00889998944665,0.0772856791079,0.153656734794,0.235023041475,0.246631723362,0.0790445703029,0.199458261512,1501.0,353892.78125,Medio,28427,6
164,35503066,Água Funda,São Paulo,SP,48417,0.104880517174,0.0494867505215,0.0829873804655,0.0737550860235,0.152591032076,0.222050106368,0.137307144185,0.176941983188,0.0,0.0188608776844,0.111671335201,0.185869903517,0.279427326486,0.176532835356,0.068720821662,0.158916900093,1905.0,849837.9375,Alto,16065,6
166,355030245,Águia De Haia,São Paulo,SP,48398,0.118703252201,0.0595685772139,0.089280548783,0.0724203479483,0.146968883012,0.219285920906,0.131141782718,0.162630687218,0.0,0.00403354888277,0.120430245214,0.177540175427,0.243293424675,0.219604328062,0.0559574876753,0.179140790063,1729.0,756280.1875,Alto,15619,6
172,355030230,Anhanguera,São Paulo,SP,14818,0.139222567148,0.0770684302875,0.110676204616,0.0799703063841,0.138547712242,0.284856255905,0.105749763801,0.0639087596167,0.0,0.0,0.0599178022929,0.185593770279,0.294181267575,0.278390655419,0.0560242266926,0.125892277742,1522.0,751522.5625,Baixo,4623,6
173,355030111,Aricanduva,São Paulo,SP,49365,0.0994631824167,0.0513724298592,0.0775650764712,0.0636483338398,0.140423376886,0.221371416996,0.136169350755,0.209986832776,0.00529164892646,0.0155100054741,0.14950428806,0.198163128763,0.205583601971,0.182896417493,0.035156012408,0.207894896904,2313.0,957550.75,Alto,16441,6
174,3550309,Armênia,São Paulo,SP,7700,0.127922077922,0.0566233766234,0.0824675324675,0.0925974025974,0.196103896104,0.20012987013,0.101168831169,0.142987012987,0.0,0.0188425302826,0.133243606999,0.168236877524,0.201435621355,0.14266487214,0.0399282189323,0.295648272768,1795.0,875147.25,Baixo,2229,6
175,355030181,Artur Alvim,São Paulo,SP,75865,0.109905753641,0.0535952020036,0.0811441376129,0.0693600474527,0.161576484545,0.214459895868,0.130389507678,0.179568971199,0.0,0.0,0.107369854722,0.243190072639,0.242509079903,0.218296004843,0.0626891646489,0.125945823245,1821.0,658947.25,Alto,26432,6
177,35503087,Barra Funda,São Paulo,SP,320,0.059375,0.0375,0.05625,0.065625,0.14375,0.2125,0.1625,0.2625,0.0181818181818,0.0272727272727,0.127272727273,0.218181818182,0.236363636364,0.109090909091,0.0454545454545,0.218181818182,1956.0,848834.5,Baixo,110,6
183,3550307,Bom Retiro,São Paulo,SP,11250,0.140444444444,0.0576,0.0812444444444,0.0888888888889,0.175288888889,0.206222222222,0.108,0.142311111111,0.0,0.0167153091006,0.114353940037,0.143008755638,0.18678694614,0.141151499071,0.0472273812682,0.350756168745,1598.0,869725.4375,Baixo,3769,6
188,355030161,Brasilândia,São Paulo,SP,64673,0.117406027245,0.06000958669,0.0905787577505,0.074667944892,0.148516382416,0.224993428479,0.128879130394,0.154948742134,0.0,0.0,0.105750350631,0.210986442263,0.2698457223,0.243057503506,0.058391771856,0.111968209444,1764.0,642367.8125,Alto,21390,6
189,35503014,Bresser,São Paulo,SP,8220,0.113746958637,0.0442822384428,0.074695863747,0.100121654501,0.199756690998,0.22299270073,0.116666666667,0.127737226277,0.0,0.0200636942675,0.111464968153,0.170063694268,0.237579617834,0.223566878981,0.0423566878981,0.194904458599,1796.0,818079.9375,Baixo,3140,6
196,355030280,Campo Limpo,São Paulo,SP,40709,0.119359355425,0.0604780269719,0.088825566828,0.0762239308261,0.160406789653,0.224029084478,0.1244196615,0.146257584318,0.0,0.017199391172,0.123744292237,0.174809741248,0.275114155251,0.188584474886,0.056697108067,0.163850837139,1907.0,720669.9375,Medio,13140,6
200,355030284,Capão Redondo,São Paulo,SP,62049,0.123483053716,0.0633531563764,0.0904124159938,0.0772131702364,0.162500604361,0.229770020468,0.120646585763,0.132620993086,0.0,0.00961677862079,0.122795148118,0.189822645339,0.243657275407,0.221137582757,0.0724882810612,0.140482288697,1821.0,658687.5625,Alto,20693,6
205,35503034,Catumbi,São Paulo,SP,9797,0.110339899969,0.0410329692763,0.0777789119118,0.08339287537,0.171583137695,0.193324487088,0.12667143003,0.19587628866,0.0127388535032,0.0251592356688,0.108280254777,0.194267515924,0.210828025478,0.25,0.0207006369427,0.178025477707,2309.0,849700.625,Baixo,3140,6
206,35503012,Cdc Vigor,São Paulo,SP,2686,0.0986597170514,0.042442293373,0.0766939687267,0.0696202531646,0.142218912882,0.198808637379,0.104616530156,0.266939687267,0.0,0.015479876161,0.162022703818,0.150670794634,0.273477812178,0.15479876161,0.0454076367389,0.198142414861,1967.0,874573.9375,Baixo,969,6
214,355030271,Cidade Dutra,São Paulo,SP,49560,0.116828087167,0.0624495560936,0.089810330912,0.0761501210654,0.154418886199,0.222699757869,0.129499596449,0.148143664245,0.0,0.0186963112683,0.117799393633,0.176035876705,0.232566953007,0.200037897928,0.0517938352703,0.203069732188,1840.0,779986.5625,Alto,15832,6
215,355030183,Cidade Líder,São Paulo,SP,54768,0.118974583699,0.0591221151037,0.0910203038271,0.0738752556237,0.159162284546,0.222849108969,0.128213555361,0.146782792872,0.0,0.0149397864122,0.0961713246989,0.176153147012,0.211145194274,0.246478073165,0.066234946603,0.188877527835,1677.0,783318.0625,Alto,17604,6
216,355030255,Cidade Nitro-Operária,São Paulo,SP,32478,0.110875053883,0.0609335550219,0.0898454338321,0.0748814582179,0.134337089722,0.227230740809,0.126824311842,0.175072356672,0.0,0.0046232085067,0.0876560332871,0.182616736015,0.238927415626,0.230328247804,0.0591770688858,0.196671289875,1562.0,723147.875,Baixo,10815,6
217,355030118,Cidade Quarto Centenário,São Paulo,SP,47390,0.115952732644,0.0614897657734,0.0872968980798,0.0742139691918,0.150875712176,0.2247098544,0.12329605402,0.162165013716,0.0,0.00705547284614,0.073467538352,0.213994433297,0.231665479966,0.238008932617,0.0543724512913,0.181435691631,1606.0,733542.1875,Medio,15449,6
218,355030120,Cidade Satélite,São Paulo,SP,27006,0.12693475524,0.064652299489,0.0937199140932,0.0709842257276,0.160890172554,0.244242020292,0.125564689328,0.113011923276,0.0,0.0,0.134687821025,0.188677091656,0.234333980139,0.158885971921,0.041205341856,0.242209793403,1722.0,808881.8125,Medio,8761,6
239,35503016,Gasômetro,São Paulo,SP,6663,0.122917604683,0.0504277352544,0.0920006003302,0.101605883236,0.189704337386,0.227224973736,0.100255140327,0.115863725049,0.0,0.011240632806,0.105745212323,0.178601165695,0.257285595337,0.208576186511,0.0424646128226,0.196086594505,1717.0,794871.5,Baixo,2402,6
251,355030272,Interlagos,São Paulo,SP,58350,0.126358183376,0.0632219365895,0.0970351328192,0.0756812339332,0.161628106255,0.23235646958,0.123359040274,0.120359897172,0.0,0.011372505296,0.0667298472516,0.185639424685,0.267811350206,0.250362359237,0.0583119634296,0.159772549894,1616.0,604997.6875,Medio,17938,6
